##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	4_2C_mbnl_S4_L008_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	9265284
Sequences flagged as poor quality	0
Sequence length	101
%GC	50
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1111	88-89	0.3195047802319877
1111	90-91	0.27749589812437137
1111	92-93	0.37024513289401284
1111	94-95	0.4131465008932338
1111	96-97	0.4091503045541103
1111	98-99	0.5828246635124898
1111	100-101	0.34300100526838406
1112	1	-0.2481557198684179
1112	2	0.04267184697653903
1112	3	0.012275084514769219
1112	4	-0.035020018619995597
1112	5	0.13112451820449422
1112	6	0.10220477401228578
1112	7	0.02960270489779049
1112	8	0.050483928359838615
1112	9	0.0664905824861961
1112	10-11	0.04126973371467102
1112	12-13	0.0476572137966329
1112	14-15	0.020437560872480276
1112	16-17	0.039806531503089104
1112	18-19	0.01605217627211175
1112	20-21	-0.014207606385816973
1112	22-23	-0.01218553116429888
1112	24-25	0.02034751559762782
1112	26-27	-0.012231087594749113
1112	28-29	0.03570124369570493
1112	30-31	0.016882346775254575
1112	32-33	-0.004490976634372146
1112	34-35	0.005798403496243054
1112	36-37	0.013313256379156257
1112	38-39	-0.010486786650119484
1112	40-41	0.03402739686063683
1112	42-43	-0.02030719964076866
1112	44-45	0.07607985249189397
1112	46-47	0.05669585096713092
1112	48-49	0.054105029861325704
1112	50-51	0.03401424302435174
1112	52-53	0.09437464124091832
1112	54-55	0.08376177020181785
1112	56-57	0.07547062785589986
1112	58-59	0.02539772916498606
1112	60-61	0.06013767162771444
1112	62-63	0.04253452911226674
1112	64-65	0.027406534335099764
1112	66-67	0.03528197336142114
1112	68-69	0.0256413455558544
1112	70-71	0.1190902034086676
1112	72-73	0.10347470758048871
1112	74-75	0.09263503207119328
1112	76-77	0.05458185429647244
1112	78-79	0.14249868961777423
1112	80-81	0.19227192806777538
1112	82-83	0.12609908163654637
1112	84-85	0.17871425832721144
1112	86-87	0.18226074685063054
1112	88-89	0.31768526690221677
1112	90-91	0.3044019254609083
1112	92-93	0.3151431558184825
1112	94-95	0.37241236951139456
1112	96-97	0.3283753730269581
1112	98-99	0.5627681948182186
1112	100-101	0.46513530328095243
1113	1	-0.1505207444491532
1113	2	0.045233080194279296
1113	3	0.06571939323457343
1113	4	0.013687819067911278
1113	5	0.1339897655011626
1113	6	0.11417964946898707
1113	7	0.14925267196862535
1113	8	0.16652726368805304
1113	9	0.12135344139360171
1113	10-11	0.07675371046477153
1113	12-13	0.07305625789438608
1113	14-15	0.07549505710817073
1113	16-17	0.10302349234608243
1113	18-19	0.060296472421448755
1113	20-21	0.04738817376213689
1113	22-23	0.02963539702825102
1113	24-25	0.10377437595883521
1113	26-27	0.07823919827412595
1113	28-29	0.07524616536255024
1113	30-31	0.11753717260593533
1113	32-33	0.13105325638934318
1113	34-35	0.09580897908712416
1113	36-37	0.1269136165504463
1113	38-39	0.09176107295412805
1113	40-41	0.11477804519628165
1113	42-43	0.14266381722825372
1113	44-45	0.1433625404955663
1113	46-47	0.12631855924751534
1113	48-49	0.0958334557925653
1113	50-51	0.10096627301857808
1113	52-53	0.14126693417658487
1113	54-55	0.09885705982817683
1113	56-57	0.13121068693711635
1113	58-59	0.07963780327610692
1113	60-61	0.08567724537947186
1113	62-63	0.11665924183604659
1113	64-65	0.1561360697469354
1113	66-67	0.10840562579339519
1113	68-69	0.13582971131280885
1113	70-71	0.22461007431540025
1113	72-73	0.18480578369468503
1113	74-75	0.13490699418488816
1113	76-77	0.23874401882206087
1113	78-79	0.19975342198973323
1113	80-81	0.25025738731349634
1113	82-83	0.28784447770198796
1113	84-85	0.24702840803057313
1113	86-87	0.27609704927427003
1113	88-89	0.3494308952480836
1113	90-91	0.3473835725750263
1113	92-93	0.43567319240947455
1113	94-95	0.44095688673704103
1113	96-97	0.4111950250435612
1113	98-99	0.6790234518706626
1113	100-101	0.5886648315877423
1114	1	-0.1743605223425071
1114	2	0.02773228114607207
1114	3	0.05151256258432113
1114	4	0.11337534808219374
1114	5	0.15484184257459788
1114	6	0.1505207317212438
1114	7	0.14149475605068318
1114	8	0.1565598664982346
1114	9	0.06698936462910154
1114	10-11	0.06417398024316867
1114	12-13	0.04845958209926238
1114	14-15	0.06021908352236238
1114	16-17	0.13458945018098234
1114	18-19	0.06893032182900072
1114	20-21	0.04240537897496921
1114	22-23	0.045397249439737664
1114	24-25	0.030823965424708888
1114	26-27	0.036504746026814416
1114	28-29	0.0868653533652477
1114	30-31	0.08247569724660764
1114	32-33	0.06215825173472922
1114	34-35	0.09307011297145351
1114	36-37	0.09829826233586658
1114	38-39	0.12140265977759412
1114	40-41	0.145383358106848
1114	42-43	0.07965159446101211
1114	44-45	0.14096077412657593
1114	46-47	0.06474215832497521
1114	48-49	0.09615868279210105
1114	50-51	0.10584829324251643
1114	52-53	0.16934965805592128
1114	54-55	0.07883206954410582
1114	56-57	0.060652758201534596
1114	58-59	0.07670728883694977
1114	60-61	0.13609593431596068
1114	62-63	0.12882213181881497
1114	64-65	0.12895984449176012
1114	66-67	0.18687022898482297
1114	68-69	0.18779524665866631
1114	70-71	0.20375863401559968
1114	72-73	0.15886633717011023
1114	74-75	0.197349694828155
1114	76-77	0.17703017749948202
1114	78-79	0.23526413087901688
1114	80-81	0.23600641387147192
1114	82-83	0.169366066793188
1114	84-85	0.22062220643050523
1114	86-87	0.2194615598664882
1114	88-89	0.3190748278634601
1114	90-91	0.2920711344550426
1114	92-93	0.44428824672421996
1114	94-95	0.4353059726176767
1114	96-97	0.4125787341555025
1114	98-99	0.5859242704739813
1114	100-101	0.4146094339246602
1115	1	-0.1889321508501034
1115	2	0.052426615429642
1115	3	0.07925477262071468
1115	4	0.10435234307369257
1115	5	0.19185988967356593
1115	6	0.1441846571355967
1115	7	0.14151804284616532
1115	8	0.2101647573730716
1115	9	0.02020622042699216
1115	10-11	0.06071225429737126
1115	12-13	0.026503903404773155
1115	14-15	0.08002444723642554
1115	16-17	0.10280374219762223
1115	18-19	0.055533566601035034
1115	20-21	0.026191479929984496
1115	22-23	0.024473484321184458
1115	24-25	0.047437628105932106
1115	26-27	0.038296963702613596
1115	28-29	0.004124060281320396
1115	30-31	0.006496181752687846
1115	32-33	0.02860188171838729
1115	34-35	0.03415119770500752
1115	36-37	0.0849439971331023
1115	38-39	0.10816417238955012
1115	40-41	0.08405157901353988
1115	42-43	0.09376073995065326
1115	44-45	0.132188353465871
1115	46-47	0.07367455005645951
1115	48-49	0.06123571433883512
1115	50-51	0.05947498547216412
1115	52-53	0.12522946641621502
1115	54-55	0.12573656894389984
1115	56-57	0.17193102094404367
1115	58-59	0.1582011956821816
1115	60-61	0.10402843237372394
1115	62-63	0.17815272300632756
1115	64-65	0.16433872735548505
1115	66-67	0.1279632782170168
1115	68-69	0.19223487142518536
1115	70-71	0.17269976583427393
1115	72-73	0.18357558170402655
1115	74-75	0.15119717184626325
1115	76-77	0.19787392567060635
1115	78-79	0.16360848327826005
1115	80-81	0.19237236200926588
1115	82-83	0.1951903202308145
1115	84-85	0.24104449571348852
1115	86-87	0.18258117430640652
1115	88-89	0.35237625074809387
1115	90-91	0.3507203459094228
1115	92-93	0.3579691078375262
1115	94-95	0.3496847953936566
1115	96-97	0.37019201268836355
1115	98-99	0.61374112250801
1115	100-101	0.501892189622609
1116	1	-0.11349644872463571
1116	2	0.05039154234795262
1116	3	0.11040009110340776
1116	4	0.026082719119003173
1116	5	0.17816706432052598
1116	6	0.2189852627120672
1116	7	0.14412026107304854
1116	8	0.11903586101154673
1116	9	0.04638517520146479
1116	10-11	0.06696501148419998
1116	12-13	0.09441065381961522
1116	14-15	0.06489039161912302
1116	16-17	0.131516797281634
1116	18-19	0.06322566689858178
1116	20-21	0.002513704348949375
1116	22-23	0.04179596506001104
1116	24-25	0.031761695774370935
1116	26-27	0.03745887326223141
1116	28-29	0.0699421618803413
1116	30-31	0.1059175152575591
1116	32-33	0.06789018449685358
1116	34-35	0.05549265638145329
1116	36-37	0.09394692677247463
1116	38-39	0.07474609661122145
1116	40-41	0.14918152174620758
1116	42-43	0.06367881861520885
1116	44-45	0.17844098826524402
1116	46-47	0.10100269114582971
1116	48-49	0.07465971050636
1116	50-51	0.06734905038758399
1116	52-53	0.12941395882074858
1116	54-55	0.10316637210490853
1116	56-57	0.15264040556991176
1116	58-59	0.10479404957564498
1116	60-61	0.101580565267966
1116	62-63	0.17546264113051535
1116	64-65	0.12197147806161013
1116	66-67	0.12211189500007436
1116	68-69	0.1327328646039092
1116	70-71	0.20206205030468993
1116	72-73	0.19389764554842515
1116	74-75	0.1811586414437798
1116	76-77	0.23018310447462653
1116	78-79	0.26971136023274056
1116	80-81	0.25000870940804276
1116	82-83	0.2325141031055793
1116	84-85	0.24667868282098482
1116	86-87	0.1798032218435779
1116	88-89	0.3190234829709979
1116	90-91	0.30038072626410894
1116	92-93	0.2674528009437296
1116	94-95	0.32619771251565055
1116	96-97	0.30317755981192107
1116	98-99	0.47512254138327137
1116	100-101	0.3680797167920744
1117	1	-0.2086587093035348
1117	2	0.008168569249171753
1117	3	0.0666873307696747
1117	4	0.009172433955512815
1117	5	0.1701120180413227
1117	6	0.23092898636758008
1117	7	0.1576564572380832
1117	8	0.1486801853932107
1117	9	0.10519787225295829
1117	10-11	0.08668830323519217
1117	12-13	0.030864287344208208
1117	14-15	0.047358641285185854
1117	16-17	0.12094764944934155
1117	18-19	0.12171146704540092
1117	20-21	0.04551454987358028
1117	22-23	0.04755748323392339
1117	24-25	0.06714065313108364
1117	26-27	0.04745219920354771
1117	28-29	0.08558516301498287
1117	30-31	0.04393892176887704
1117	32-33	0.04846254693296714
1117	34-35	0.054394506329366266
1117	36-37	0.08953022879392591
1117	38-39	0.11605141776685457
1117	40-41	0.10286897582452781
1117	42-43	0.05908243178119932
1117	44-45	0.1428433664689308
1117	46-47	0.1310978181312521
1117	48-49	0.08126771473428818
1117	50-51	0.0010020167110482703
1117	52-53	0.06391845346989555
1117	54-55	0.042784401143578066
1117	56-57	0.06889878656550508
1117	58-59	0.05074853334205898
1117	60-61	0.02689104816044363
1117	62-63	0.06495783379135389
1117	64-65	0.09997713746859915
1117	66-67	0.12340497138976048
1117	68-69	0.13625109755508902
1117	70-71	0.1449567674232881
1117	72-73	0.10093451400252462
1117	74-75	0.08940825577570166
1117	76-77	0.10222506513893137
1117	78-79	0.056536564220643015
1117	80-81	0.11029291563260557
1117	82-83	0.05392603296264298
1117	84-85	0.05927830572823467
1117	86-87	0.0026370515605478317
1117	88-89	0.05545778709586813
1117	90-91	0.059178369817587395
1117	92-93	-0.029365251733445064
1117	94-95	-0.26470407750601055
1117	96-97	-0.2649417320633418
1117	98-99	-0.27042386697964105
1117	100-101	-0.32175580084781785
1118	1	-0.21423512969344927
1118	2	0.03545447305222993
1118	3	0.08691269114813593
1118	4	0.07630711826796244
1118	5	0.15538548966349452
1118	6	0.23236888121934385
1118	7	0.07803740894679123
1118	8	0.07216061118708694
1118	9	0.10322721119595712
1118	10-11	0.04056370042751212
1118	12-13	0.08413270804627615
1118	14-15	0.10487520836701947
1118	16-17	0.09232743542751365
1118	18-19	0.08110926686276088
1118	20-21	0.05330856967425035
1118	22-23	0.05183835958946048
1118	24-25	0.04041188718253608
1118	26-27	0.0139100242558996
1118	28-29	0.03241850354694975
1118	30-31	0.05703480550035067
1118	32-33	0.09974925653486366
1118	34-35	0.08625729879768329
1118	36-37	0.06003409227555778
1118	38-39	0.12520099356004266
1118	40-41	0.09142271368299504
1118	42-43	0.10729512861412616
1118	44-45	0.15646161333098263
1118	46-47	0.09672156799883425
1118	48-49	0.09404318922930344
1118	50-51	0.12395918024535035
1118	52-53	0.043610434847117574
1118	54-55	0.03414893946268904
1118	56-57	0.05021411591925329
1118	58-59	0.050802439065954275
1118	60-61	0.01857388094222756
1118	62-63	-0.022512249162119247
1118	64-65	0.05538724420501495
1118	66-67	-0.03233653580475959
1118	68-69	-0.17429945565012872
1118	70-71	-0.10927573523250089
1118	72-73	-0.13602419424099566
1118	74-75	-0.30330709920182386
1118	76-77	-0.3201001479672456
1118	78-79	-0.3379096420684533
1118	80-81	-0.15961763755916536
1118	82-83	-0.2748936728524356
1118	84-85	-0.2738105681583676
1118	86-87	-0.4048267778247663
1118	88-89	-0.3258100732891762
1118	90-91	-0.4506615465684547
1118	92-93	-0.47667910808422675
1118	94-95	-0.47614771788825294
1118	96-97	-0.603867871782164
1118	98-99	-0.4752782643842295
1118	100-101	-0.3458119689034831
1119	1	-0.2497788635104392
1119	2	-0.012131622633695827
1119	3	-0.06111264814379069
1119	4	-0.09494998256077025
1119	5	0.030074118018539764
1119	6	0.06944577876296165
1119	7	0.03828213346568532
1119	8	-0.02333522619844075
1119	9	-0.026287188100127423
1119	10-11	-0.008618886213632493
1119	12-13	-0.02046547481361216
1119	14-15	-0.049701365927901975
1119	16-17	-0.0015868956656532873
1119	18-19	-0.03851810714205328
1119	20-21	-0.07789069603186505
1119	22-23	-0.0453661976324824
1119	24-25	-0.04703579562666249
1119	26-27	-0.06455595664296965
1119	28-29	-0.12269168651192786
1119	30-31	-0.01659687625446793
1119	32-33	-0.06609674915000596
1119	34-35	-0.05339402626086809
1119	36-37	-0.032029604574724146
1119	38-39	-0.05508533156150719
1119	40-41	-0.06605525176759386
1119	42-43	-0.1526324091889535
1119	44-45	-0.079178240854624
1119	46-47	-0.1745687715365989
1119	48-49	-0.19458176588765497
1119	50-51	-0.12659254198621994
1119	52-53	-0.06330059383068942
1119	54-55	-0.1359297368285155
1119	56-57	-0.11647954489858847
1119	58-59	-0.07286489086124703
1119	60-61	-0.09483748313093088
1119	62-63	-0.15604690863055026
1119	64-65	-0.1778932350816973
1119	66-67	-0.31819230819772315
1119	68-69	-0.2381186239173303
1119	70-71	-0.2740840104444544
1119	72-73	-0.2395701444258478
1119	74-75	-0.39190241420157435
1119	76-77	-0.47878840874396644
1119	78-79	-0.3169267293519624
1119	80-81	-0.20641990482946682
1119	82-83	-0.3048767912674819
1119	84-85	-0.38488106112085063
1119	86-87	-0.3640951437143656
1119	88-89	-0.3155066276227103
1119	90-91	-0.26351680085534923
1119	92-93	-0.13574077928053185
1119	94-95	-0.17002442272001872
1119	96-97	-0.23054046382347337
1119	98-99	-0.2740586916219456
1119	100-101	-0.34445159990843166
1120	1	-0.2325374547962369
1120	2	-0.07744161042002062
1120	3	-0.026983492985188207
1120	4	0.01608092625675539
1120	5	0.1229785742057743
1120	6	0.22040897372673385
1120	7	0.05057198616538017
1120	8	0.12115200543534854
1120	9	0.09521412777649374
1120	10-11	0.05564282017093092
1120	12-13	0.06383596368298328
1120	14-15	0.10501794688860855
1120	16-17	0.09392937450417804
1120	18-19	0.06900098578848457
1120	20-21	0.023088302526211635
1120	22-23	0.05330883726474411
1120	24-25	0.030908298874287254
1120	26-27	0.025519109008747876
1120	28-29	0.03689103322411569
1120	30-31	0.03907876008890554
1120	32-33	0.015242808696129373
1120	34-35	-0.0018740956829859101
1120	36-37	-0.021396613775770845
1120	38-39	-0.0465658014739887
1120	40-41	-0.032861763189529825
1120	42-43	-0.0973463058635673
1120	44-45	-0.07298294054795917
1120	46-47	-0.09881827845592994
1120	48-49	-0.12151377660795504
1120	50-51	-0.14337028148671038
1120	52-53	-0.1496124499088367
1120	54-55	-0.21893567141925985
1120	56-57	-0.22491119591656883
1120	58-59	-0.2625887386840091
1120	60-61	-0.2575971090405247
1120	62-63	-0.33664049276919883
1120	64-65	-0.32098884796413074
1120	66-67	-0.34415930483547896
1120	68-69	-0.4346259727307995
1120	70-71	-0.4290877524286074
1120	72-73	-0.5086206241189402
1120	74-75	-0.5339876842568643
1120	76-77	-0.5701889369137376
1120	78-79	-0.5346614674429162
1120	80-81	-0.5169140883393268
1120	82-83	-0.593879408240376
1120	84-85	-0.7011294583777357
1120	86-87	-0.8327536175248795
1120	88-89	-0.6112776383734158
1120	90-91	-0.6901605736280914
1120	92-93	-0.5472133999797748
1120	94-95	-0.516662861779686
1120	96-97	-0.560470979171285
1120	98-99	-0.45983679977821623
1120	100-101	-0.5364457150592159
1121	1	-0.17708516395372342
1121	2	0.10460828759389074
1121	3	0.035265003541368856
1121	4	0.10929954803233954
1121	5	0.23477073932106407
1121	6	0.28496092126711403
1121	7	0.2567258979485345
1121	8	0.2431019092632809
1121	9	0.13425176716235399
1121	10-11	0.09280125966165542
1121	12-13	0.0879112169968792
1121	14-15	0.1246606842371989
1121	16-17	0.15297937125315286
1121	18-19	0.14631645186095454
1121	20-21	0.09093332220269446
1121	22-23	0.09609283558040715
1121	24-25	0.06258501621920942
1121	26-27	0.11116839864958905
1121	28-29	0.14722862798998904
1121	30-31	0.1534805580989982
1121	32-33	0.1773166095382237
1121	34-35	0.1343790087088692
1121	36-37	0.15587997751855198
1121	38-39	0.10414772271730044
1121	40-41	0.1224656123260317
1121	42-43	0.10531011437484494
1121	44-45	0.1813881842301015
1121	46-47	0.12189564824412713
1121	48-49	0.10928165295661785
1121	50-51	0.09240153251020189
1121	52-53	0.09298054595701899
1121	54-55	0.0604934817057341
1121	56-57	0.053375864389913374
1121	58-59	0.04434831066529199
1121	60-61	0.0015024960536536014
1121	62-63	0.02141135104776737
1121	64-65	-0.09159414890135054
1121	66-67	-0.14988927512207795
1121	68-69	-0.27309493947704055
1121	70-71	-0.25960930402076343
1121	72-73	-0.3428377910145528
1121	74-75	-0.4831011501015823
1121	76-77	-0.5230280170057569
1121	78-79	-0.5350877827091054
1121	80-81	-0.5144366296902234
1121	82-83	-0.7209476066421061
1121	84-85	-0.8004312260792688
1121	86-87	-0.7292821686412623
1121	88-89	-0.8064499757693397
1121	90-91	-0.7449968196455785
1121	92-93	-0.6788752554626214
1121	94-95	-0.5836692183219512
1121	96-97	-0.5851761759034702
1121	98-99	-0.47997379724860423
1121	100-101	-0.5941819507215627
1122	1	-0.2925242073729457
1122	2	0.10186919069134959
1122	3	0.09905390933474933
1122	4	0.10551484580687287
1122	5	0.19758224440916194
1122	6	0.31929799820684224
1122	7	0.21811701459361643
1122	8	0.09816158643983641
1122	9	0.16834315023447033
1122	10-11	0.07978824154666597
1122	12-13	0.08041522926246358
1122	14-15	0.11894779687200696
1122	16-17	0.134801901929805
1122	18-19	0.1178099987877701
1122	20-21	0.090596189549764
1122	22-23	0.04000253193463976
1122	24-25	0.08533061570648925
1122	26-27	0.0886486680764591
1122	28-29	0.1634236358565957
1122	30-31	0.1138766111913796
1122	32-33	0.09537998879609688
1122	34-35	0.06778254384034454
1122	36-37	0.08368586079207319
1122	38-39	0.06621990954115375
1122	40-41	0.10913912950254456
1122	42-43	0.048960330893834225
1122	44-45	0.17355745639268605
1122	46-47	0.1131722349469868
1122	48-49	0.12494554184795703
1122	50-51	0.11619500109286918
1122	52-53	0.18938325562488245
1122	54-55	0.14706109635310582
1122	56-57	0.1314784136891447
1122	58-59	0.13199363011577958
1122	60-61	0.1444957034484915
1122	62-63	0.23356000796986365
1122	64-65	0.15582826487246848
1122	66-67	0.10612121359996252
1122	68-69	0.0811770872154085
1122	70-71	0.0716225752092754
1122	72-73	-0.1940342455944304
1122	74-75	-0.3826284283225405
1122	76-77	-0.4316311656963592
1122	78-79	-0.5464583593468504
1122	80-81	-0.5646156134366791
1122	82-83	-0.7362260171051247
1122	84-85	-0.6415579395228832
1122	86-87	-0.8248453643912228
1122	88-89	-0.7938002524680812
1122	90-91	-0.7342982987633206
1122	92-93	-0.7246029034375923
1122	94-95	-0.6373174469233902
1122	96-97	-0.8058075677988796
1122	98-99	-0.5734519975603405
1122	100-101	-0.7483034365452284
1123	1	-0.19149774666487573
1123	2	0.10676636506636683
1123	3	0.11764402042581423
1123	4	0.08492311917933648
1123	5	0.17297088282518303
1123	6	0.214772999241994
1123	7	0.15699703315843294
1123	8	0.19800755534061665
1123	9	0.19491005978204612
1123	10-11	0.021928019338837146
1123	12-13	0.06164941207409669
1123	14-15	0.07967974991058213
1123	16-17	0.10989607696681958
1123	18-19	0.11129147823598373
1123	20-21	0.025847416187737338
1123	22-23	0.06454591309135793
1123	24-25	0.009232801864349938
1123	26-27	0.07132148514230607
1123	28-29	0.0970428264537162
1123	30-31	0.0660487717533016
1123	32-33	0.08833899771938292
1123	34-35	0.05735793054584093
1123	36-37	0.07231377969056041
1123	38-39	0.12452753400196315
1123	40-41	0.07738382880288697
1123	42-43	0.07522748680997893
1123	44-45	0.13356808966337752
1123	46-47	0.06285801787475265
1123	48-49	0.04327552015423208
1123	50-51	0.07827498426905066
1123	52-53	0.11753650136083849
1123	54-55	0.13780502053577948
1123	56-57	0.07339105237424093
1123	58-59	0.09424137034070412
1123	60-61	0.10799865517012108
1123	62-63	0.16207858186162127
1123	64-65	0.11297549775125049
1123	66-67	0.05522619652700911
1123	68-69	0.10067649974449466
1123	70-71	0.133771045966121
1123	72-73	0.09442738987084454
1123	74-75	-0.08187433086141027
1123	76-77	-0.161449238836326
1123	78-79	-0.16342247102618757
1123	80-81	-0.16569233837781638
1123	82-83	-0.34951716940125976
1123	84-85	-0.56440092692214
1123	86-87	-0.7284287025238285
1123	88-89	-0.7447625651061642
1123	90-91	-0.8264902634604141
1123	92-93	-0.7528588525212498
1123	94-95	-0.743807398745048
1123	96-97	-0.7774519377830558
1123	98-99	-0.5821505668915421
1123	100-101	-0.6362261169496364
1124	1	-0.29053950075736523
1124	2	0.05561603652720848
1124	3	0.05931607846318343
1124	4	0.07202396376498399
1124	5	0.17539178218608242
1124	6	0.15253116295451008
1124	7	0.10625414776104947
1124	8	0.0306078227954103
1124	9	0.13782435384426606
1124	10-11	0.061570888521970346
1124	12-13	0.08020107852938452
1124	14-15	0.11887568382709901
1124	16-17	0.14822414735911593
1124	18-19	0.1251691072315424
1124	20-21	0.04737335336315596
1124	22-23	-0.004529024018239625
1124	24-25	0.04320437716668124
1124	26-27	0.11243423194802205
1124	28-29	0.06336679993940919
1124	30-31	0.04104319308932247
1124	32-33	0.04704949957438487
1124	34-35	-0.01726115506698278
1124	36-37	0.025723507275166924
1124	38-39	-0.004527753367455034
1124	40-41	0.02113644756420996
1124	42-43	0.05087962861560413
1124	44-45	0.10703628485722305
1124	46-47	0.0897893995051291
1124	48-49	0.0665373449151545
1124	50-51	0.047598432798451995
1124	52-53	0.04496346099699622
1124	54-55	0.02238029557594956
1124	56-57	-0.011423262397251222
1124	58-59	0.06650248713304308
1124	60-61	0.07950637138549155
1124	62-63	0.09219229028452247
1124	64-65	0.040009462583995514
1124	66-67	0.04340793735913451
1124	68-69	0.04572786358737346
1124	70-71	0.10935544111854512
1124	72-73	0.17411607634029025
1124	74-75	0.2183619797393348
1124	76-77	0.23143704150317035
1124	78-79	0.13215168185970327
1124	80-81	0.06873516226834653
1124	82-83	-0.13316165037681316
1124	84-85	-0.5068623458452919
1124	86-87	-0.708139703649195
1124	88-89	-0.9241216689238954
1124	90-91	-0.998619258225304
1124	92-93	-0.831700063677296
1124	94-95	-0.8827219111377076
1124	96-97	-1.0608920550393464
1124	98-99	-1.0687230839044588
1124	100-101	-1.0921291461240443
1125	1	-0.35193853559592725
1125	2	0.029223477213818683
1125	3	-0.02632298298455993
1125	4	0.0625661901671748
1125	5	0.11048532893760665
1125	6	0.20877106157449532
1125	7	0.14889525067943765
1125	8	0.19244939887389023
1125	9	0.0209835530575333
1125	10-11	0.08114997974291782
1125	12-13	0.06456464757402358
1125	14-15	0.026069834091991595
1125	16-17	0.06542305365138645
1125	18-19	0.03128981233492567
1125	20-21	0.004847597857242647
1125	22-23	-0.020225585615435193
1125	24-25	-0.009840205286756998
1125	26-27	0.0669657103997281
1125	28-29	0.03631300354894762
1125	30-31	0.06774428351877049
1125	32-33	0.06619812710802364
1125	34-35	0.05133256570557165
1125	36-37	0.026215287218583683
1125	38-39	-0.009217443472891773
1125	40-41	0.04344328010926546
1125	42-43	-0.006945029175767559
1125	44-45	0.08381453663469784
1125	46-47	0.07855626138628935
1125	48-49	0.0718716449288408
1125	50-51	0.05089121217184811
1125	52-53	0.10595600155482998
1125	54-55	0.07991032822104671
1125	56-57	0.08611532381200959
1125	58-59	0.03221017993410413
1125	60-61	0.0707714582378145
1125	62-63	0.094069253377846
1125	64-65	0.06637790250346143
1125	66-67	0.0046965815099468955
1125	68-69	-0.013073104702371552
1125	70-71	0.05216046592323664
1125	72-73	0.10372835690434101
1125	74-75	0.08717407494759044
1125	76-77	-0.0205021413414741
1125	78-79	0.07399428785129913
1125	80-81	0.1866851409165733
1125	82-83	0.11723681958083176
1125	84-85	0.051115356178556226
1125	86-87	-0.12055747040758291
1125	88-89	-0.4473479524781183
1125	90-91	-0.5507173062399673
1125	92-93	-0.483438720580601
1125	94-95	-0.7364805047877709
1125	96-97	-0.6765945018543675
1125	98-99	-0.6246230754837399
1125	100-101	-0.8337955526936085
1126	1	-0.32802138704681383
1126	2	0.03913640041090005
1126	3	-0.019899712379796597
1126	4	-7.493922457797453E-4
1126	5	0.1969135903748196
1126	6	0.17802572609310374
1126	7	0.18335910820473345
1126	8	0.13906688686657986
1126	9	0.09750236740055129
1126	10-11	0.0990210432266565
1126	12-13	0.09376687713790233
1126	14-15	0.07890258978688536
1126	16-17	0.14375513804696283
1126	18-19	0.0862602861751327
1126	20-21	0.05293304693596923
1126	22-23	0.0801021215011346
1126	24-25	0.06748288704074668
1126	26-27	0.05724280233689427
1126	28-29	0.08064671606599205
1126	30-31	0.14070336987293786
1126	32-33	0.09115828387487568
1126	34-35	0.09780105941569417
1126	36-37	0.0688932255201209
1126	38-39	0.1126784817797244
1126	40-41	0.07656510653374227
1126	42-43	0.090834013493577
1126	44-45	0.15431869272006082
1126	46-47	0.14630469789195644
1126	48-49	0.0950554989332062
1126	50-51	0.13397880394876438
1126	52-53	0.13547213739740727
1126	54-55	0.13222042701785597
1126	56-57	0.09817181777660977
1126	58-59	0.13643505240653298
1126	60-61	0.12617623211603757
1126	62-63	0.13141237401700323
1126	64-65	0.1214482894723119
1126	66-67	0.12108587030041917
1126	68-69	0.1353018711138816
1126	70-71	0.1259451054303682
1126	72-73	0.17531803607395346
1126	74-75	0.09935512690088899
1126	76-77	0.14340417567105135
1126	78-79	0.23893229801196725
1126	80-81	0.23335524859403733
1126	82-83	0.2587623829549557
1126	84-85	0.24006645532796256
1126	86-87	0.15975008183880846
1126	88-89	0.017348200375515432
1126	90-91	-0.12928486468261724
1126	92-93	-0.27982968300820943
1126	94-95	-0.37039580064498523
1126	96-97	-0.380494063592991
1126	98-99	-0.40459022503453923
1126	100-101	-0.550737629809511
1127	1	-0.3471133675123639
1127	2	-0.002312511468957723
1127	3	0.028000576103991648
1127	4	0.08105835702668429
1127	5	0.18108972436582604
1127	6	0.18381948675588689
1127	7	0.11118648978479939
1127	8	0.14598016372918465
1127	9	0.10945390302347846
1127	10-11	0.10036767819639181
1127	12-13	0.06758297300934402
1127	14-15	0.06917735520223545
1127	16-17	0.1074032629023236
1127	18-19	0.08032823804145295
1127	20-21	0.043851677578579995
1127	22-23	0.04718533075465814
1127	24-25	0.02743062167390775
1127	26-27	0.06670644997667807
1127	28-29	0.04405186946237194
1127	30-31	0.1050080350767999
1127	32-33	0.07542228605248624
1127	34-35	0.050080198064229364
1127	36-37	0.05245294650153909
1127	38-39	0.06646398442174473
1127	40-41	0.0864357992069742
1127	42-43	0.028644666444400002
1127	44-45	0.11787348706533862
1127	46-47	0.08514094601108013
1127	48-49	0.013877013542007433
1127	50-51	0.1027270938970517
1127	52-53	0.1331301363339037
1127	54-55	0.10832618547377137
1127	56-57	0.12665609120604415
1127	58-59	0.08523449416691875
1127	60-61	0.10419614478072958
1127	62-63	0.1364350542589179
